date,event_count,mean_severity,mean_duration,n_rain,n_snow,n_storm,n_fog,n_cold,n_hail,n_other,count_lag1,severity_lag1,count_lag3,severity_lag3,count_lag7,severity_lag7,count_lag14,severity_lag14,count_lag30,severity_lag30,roll3_count_mean,roll3_count_std,roll3_count_max,roll3_sev_mean,roll3_sev_std,roll7_count_mean,roll7_count_std,roll7_count_max,roll7_sev_mean,roll7_sev_std,roll14_count_mean,roll14_count_std,roll14_count_max,roll14_sev_mean,roll14_sev_std,stl_trend_count,stl_seasonal_count,stl_resid_count,stl_trend_sev,stl_seasonal_sev,stl_resid_sev,stl_annual_trend,stl_annual_seasonal,stl_annual_resid,fourier_sin_7d,fourier_cos_7d,fourier_sin_14d,fourier_cos_14d,fourier_sin_30d,fourier_cos_30d,fourier_sin_365d,fourier_cos_365d
2016-01-11,81,1.7407407407407407,151.60493827160494,10,36,0,20,0,0,0,145.0,1.6827586206896552,202.0,1.7524752475247525,62.0,1.6290322580645162,,,,,132.66666666666666,46.73685198356145,172.0,1.6799261437326127,0.062279162483535475,139.42857142857142,55.42218912691062,202.0,1.7300960076023206,0.10870288809007103,100.45454545454545,69.9733715585631,202.0,1.7076824707876612,0.17735971583797572,80.6035863871241,4.825245640735571,-4.42883202785967,1.6625674473759326,-0.029669509503386423,0.10784280286819437,72.1181297108442,5.1229131024975905,3.7589571866582077,0.43388373911755845,-0.9009688679024189,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.1712931441814776,0.9852201067560606
2016-01-12,72,1.5833333333333333,131.52777777777777,12,37,0,17,0,0,0,81.0,1.7407407407407407,172.0,1.6162790697674418,59.0,1.694915254237288,,,,,99.33333333333333,39.80368492154126,145.0,1.6689442315879097,0.0796077947588755,141.28571428571428,52.414102064598005,202.0,1.7141557331874702,0.12207979493419016,98.08333333333333,67.22074670723904,202.0,1.6973200426664672,0.1728737944829084,84.66316489592721,-1.7502640497633342,-10.912900846163879,1.6469683514072953,-0.03548178719203617,-0.028153230881925895,72.11882817937281,16.506866673101257,-16.62569485247407,-0.4338837391175562,-0.90096886790242,-0.9749279121818238,0.22252093395631334,0.7431448254773945,-0.6691306063588579,0.1882267098432442,0.9821256058680006
2016-01-13,65,1.3692307692307693,125.07692307692308,25,34,0,2,0,0,0,72.0,1.5833333333333333,145.0,1.6827586206896552,121.0,1.6694214876033058,,,,,72.66666666666667,8.020806277010502,81.0,1.564434947768281,0.18647460005469635,133.28571428571428,59.78214417286121,202.0,1.6712713448485361,0.17959187095428308,95.53846153846153,65.00976258047118,202.0,1.6720824062483368,0.18887853472448304,86.5584916034449,32.500465443537564,-54.05895704698247,1.6319185973790116,-0.1232947012162535,-0.1393931269319888,72.11954061879254,3.7382678853354476,-10.857808504127988,-0.9749279121818235,-0.2225209339563148,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,0.2051044998686192,0.9787400799669153
2016-01-14,59,1.7966101694915255,107.38983050847457,19,10,2,27,0,0,0,65.0,1.3692307692307693,81.0,1.7407407407407407,196.0,1.9540816326530612,,,,,65.33333333333333,6.50640709864754,72.0,1.5830580906852096,0.2136898330775178,113.71428571428571,58.2343377676616,202.0,1.6487754215397454,0.14474410569079146,92.92857142857143,63.21813795923577,202.0,1.680977246479993,0.18449530321641314,87.34069100348663,-23.038751287266223,-5.301939716220403,1.6181632683380112,0.17835121702131992,9.568413219440686e-05,72.12026702498781,-21.49348123532472,8.373214210336911,-0.781831482468029,0.6234898018587346,-0.4338837391175575,0.9009688679024194,0.40673664307580004,-0.913545457642601,0.2219215130041655,0.9750645322571948
2016-01-15,127,1.6456692913385826,78.50393700787401,67,28,1,27,0,0,0,59.0,1.7966101694915255,72.0,1.5833333333333333,202.0,1.7524752475247525,31.0,1.3225806451612903,,,83.66666666666667,37.64748774265464,127.0,1.6038367433536258,0.21673892012049012,103.0,44.583255451645414,172.0,1.6335174277988642,0.1374357342650802,99.78571428571429,61.15702182645357,202.0,1.7040550069212281,0.15388384363079208,88.17588770661861,8.79207312956705,30.032039163814332,1.6077949415227495,-0.04750739553166043,0.08538174534749365,72.12100740144275,37.96011724527413,16.918875353283127,-4.898587196589413e-16,1.0,-2.4492935982947064e-16,1.0,0.20791169081775931,-0.9781476007338057,0.2386727660059501,0.9711000518829505
2016-01-16,142,1.5845070422535212,96.83802816901408,47,63,1,26,0,0,0,127.0,1.6456692913385826,65.0,1.3692307692307693,172.0,1.6162790697674418,18.0,2.0,,,109.33333333333333,44.23045707805123,142.0,1.6755955010278765,0.1091724217273345,98.71428571428571,37.76556758792458,145.0,1.6289785667254468,0.1386194637624094,108.64285714285714,57.25598006101417,202.0,1.6743769385107652,0.1307435345662382,89.98187454066807,-0.1571282077921633,52.175253667124096,1.5994721092691513,-0.026680849965684948,0.011715782950054932,72.12176174585342,59.072322262446406,10.805915991700175,0.7818314824680284,0.6234898018587354,0.43388373911755707,0.9009688679024196,5.66553889764798e-16,-1.0,0.255353295116187,0.9668478136052775
2016-01-17,123,1.6341463414634145,133.8861788617886,23,69,0,22,0,0,0,142.0,1.5845070422535212,59.0,1.7966101694915255,145.0,1.6827586206896552,18.0,1.7222222222222223,,,130.66666666666666,10.016652800877754,142.0,1.6214408916851728,0.032500407979536836,95.57142857142857,33.99929971267622,142.0,1.6220339554074124,0.13668025504165238,116.14285714285714,51.00506331254264,202.0,1.6680858041708504,0.13038274023597635,92.22040460639988,-21.16969597061047,51.94929136421058,1.594281368257867,0.036169622434211776,0.003695350771335759,72.12253004357763,51.286274263340744,-0.4088043069183698,0.9749279121818237,-0.22252093395631387,0.7818314824680296,0.6234898018587337,-0.20791169081775907,-0.9781476007338057,0.2719581575341055,0.9623090774541486
2016-01-18,85,1.4,124.56470588235294,22,48,0,8,0,0,0,123.0,1.6341463414634145,127.0,1.6456692913385826,81.0,1.7407407407407407,62.0,1.6290322580645162,,,116.66666666666667,29.02297940138697,142.0,1.5395511279056453,0.12337707640123276,96.14285714285714,33.746251996474044,142.0,1.573356706730164,0.14759765547352474,117.78571428571429,49.47443562305466,202.0,1.6517263571662422,0.14873661393293308,93.52940219450852,8.73916181590192,-17.268564010410444,1.593387581116383,0.01877218080977355,-0.2121597619261566,72.12331227123967,23.56897471949834,-10.692286990738012,0.43388373911755707,-0.9009688679024196,0.9749279121818237,0.22252093395631384,-0.4067366430758002,-0.9135454576426009,0.288482432880609,0.9574851883550393
2016-01-19,84,1.6071428571428572,132.92857142857142,24,38,0,15,0,0,0,85.0,1.4,142.0,1.5845070422535212,72.0,1.5833333333333333,59.0,1.694915254237288,,,97.33333333333333,22.233608194203036,123.0,1.5470963995354239,0.1281027326350864,97.85714285714286,32.60075955878219,142.0,1.5767580672743817,0.14813923265752144,119.57142857142857,47.60529105324046,202.0,1.6454569002309258,0.14862592863020382,92.90141913936594,2.992084509493381,-11.893503648859323,1.595507239523539,0.007947979884902829,0.003687637734415272,72.12410840564034,20.51012806587849,-8.634236471518832,-0.43388373911755757,-0.9009688679024194,0.9749279121818237,-0.2225209339563141,-0.587785252292473,-0.8090169943749476,0.30492122465628907,0.9523775757303974
2016-01-20,98,1.530612244897959,109.31632653061224,15,60,0,20,0,0,0,84.0,1.6071428571428572,123.0,1.6341463414634145,65.0,1.3692307692307693,121.0,1.6694214876033058,,,89.0,7.810249675906586,98.0,1.5125850340136056,0.10474147251938086,102.57142857142857,29.273749007470578,142.0,1.5998125637982656,0.12042472222228096,117.92857142857143,47.94783108227634,202.0,1.635541954323401,0.15150637810214898,90.24187620687611,5.303194322244142,2.4549294708797476,1.6000661286017688,-0.10751655774735479,0.03806267404354502,72.12491843119518,30.35619781171496,-4.481116242910147,-0.9749279121818235,-0.22252093395631506,0.78183148246803,-0.6234898018587333,-0.743144825477394,-0.6691306063588585,0.3212696616923644,0.9469877530760753
2016-01-21,92,1.684782608695652,118.68478260869566,20,36,0,30,0,0,0,98.0,1.530612244897959,85.0,1.4,59.0,1.7966101694915255,196.0,1.9540816326530612,,,91.33333333333333,7.023769168568416,98.0,1.6075125702454895,0.07708584684760227,107.28571428571429,23.09194871027776,142.0,1.5838371979702839,0.09461924316594753,110.5,42.68984746896007,202.0,1.6163063097550148,0.12221712990172397,88.73123973616215,-17.96995290826885,21.2387131721067,1.6058664269866418,0.12678689258070386,-0.04787071087169359,72.125742339692,42.04462410390656,-22.170366443598553,-0.7818314824680302,0.6234898018587329,0.43388373911755845,-0.9009688679024189,-0.8660254037844384,-0.5000000000000004,0.3375228995941133,0.9413173175128471
2016-01-22,159,1.5345911949685536,88.24528301886792,61,65,0,29,0,0,0,92.0,1.684782608695652,84.0,1.6071428571428572,127.0,1.6456692913385826,202.0,1.7524752475247525,,,116.33333333333333,37.07200201409862,159.0,1.5833286828540551,0.08788419830902658,111.85714285714286,29.829675221321583,159.0,1.5679688984888511,0.0917933799411242,107.42857142857143,36.73127840392725,172.0,1.6007431631438576,0.11731803188029404,86.93574755296733,12.274275656263463,59.78997679076922,1.6123668480972704,-0.03971138673854831,-0.038064266390168466,72.12658012973442,86.56435095044768,0.3090689198179035,-7.347880794884119e-16,1.0,3.6739403974420594e-16,-1.0,-0.9510565162951535,-0.30901699437494756,0.3536761221763716,0.9353679493131483
2016-01-23,103,1.5145631067961165,80.84466019417475,33,40,0,27,0,0,0,159.0,1.5345911949685536,98.0,1.530612244897959,142.0,1.5845070422535212,172.0,1.6162790697674418,,,118.0,35.93048844644335,159.0,1.5779789701534408,0.09303517605374995,106.28571428571429,26.74393567218742,159.0,1.5579769077092218,0.09348434524476894,102.5,31.68292430170692,159.0,1.5934777372173343,0.11941279269776234,84.95311793814571,17.048957854171768,0.9979242076825301,1.6202729457098937,-0.10864852464320696,0.0029386857294297908,72.12743181189771,46.91984835472367,-16.047280166621377,0.7818314824680271,0.6234898018587369,-0.4338837391175562,-0.90096886790242,-0.9945218953682733,-0.10452846326765423,0.3697245428906731,0.9291414114031743
2016-01-24,61,1.901639344262295,166.54098360655738,7,21,0,33,0,0,0,103.0,1.5145631067961165,92.0,1.684782608695652,123.0,1.6341463414634145,145.0,1.6827586206896552,,,107.66666666666667,49.16638417997944,159.0,1.650264548675655,0.21792715978310184,97.42857142857143,30.314227368553947,159.0,1.5961901938233478,0.16047649767943153,96.5,30.960893447652982,159.0,1.60911207461538,0.14383292674250578,82.41595414894292,-17.56252283244706,-3.8534313164958576,1.6275937004574212,0.05443182300637559,0.21961382079849812,72.12829740164304,16.425675300563523,-27.553972702206565,0.9749279121818238,-0.22252093395631362,-0.7818314824680296,-0.6234898018587338,-0.9945218953682734,0.10452846326765299,0.38566340624360707,0.9226395488404876
2016-01-25,95,1.7578947368421052,103.85263157894737,6,57,0,30,0,0,0,61.0,1.901639344262295,159.0,1.5345911949685536,85.0,1.4,81.0,1.7407407407407407,,,86.33333333333333,22.30097157823696,103.0,1.7246990626335057,0.1956616160425088,98.85714285714286,29.86318006859832,159.0,1.6473180133722196,0.1436869440847289,97.5,30.64624459362527,159.0,1.6103373600511919,0.1451079165763925,79.25823204845663,14.11369792619227,1.628070025351093,1.6321157196850242,0.05832878083015264,0.06745023632692826,72.12917692645934,26.748354839403337,-3.8775317658626705,0.4338837391175589,-0.9009688679024188,-0.9749279121818235,-0.2225209339563148,-0.9510565162951536,0.30901699437494723,0.401487989205973,0.9158642882672872
2016-01-26,102,1.588235294117647,75.83333333333333,44,34,0,23,0,0,0,95.0,1.7578947368421052,103.0,1.5145631067961165,84.0,1.6071428571428572,72.0,1.5833333333333333,,,86.0,21.931712199461295,102.0,1.7492564584073491,0.15688049449343522,101.42857142857143,29.13678741646692,159.0,1.6446169329400468,0.14474188583498188,99.64285714285714,29.76215237992227,159.0,1.6106875001072143,0.14504364446012183,75.08411296173,10.159136200446351,16.756750837823645,1.633337936525324,0.06346461332357993,-0.10856725573125692,72.13007042935851,30.47142627930374,-0.6014967086622534,-0.43388373911755734,-0.9009688679024195,-0.9749279121818237,0.22252093395631398,-0.8660254037844386,0.5000000000000001,0.4171936026123168,0.9088176373395029
